title,source_url,local_path,extraction_method
A Compact Imaging Platform for Conducting C. elegans Phenotypic Assays on Earth and in Spaceflight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9862956/,data\processed_text\A Compact Imaging Platform for Conducting C elegan.txt,HTML_EXTRACTION
Mitochondrial sulfide promotes life span and health span through distinct mechanisms in developing versus adult treated Caenorhabditis elegans.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10410709/,data\processed_text\Mitochondrial sulfide promotes life span and healt.txt,HTML_EXTRACTION
Bisphosphonates attenuate age-related muscle decline in Caenorhabditis elegans.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10751425/,data\processed_text\Bisphosphonates attenuate agerelated muscle declin.txt,HTML_EXTRACTION
Spaceflight Induces Strength Decline in Caenorhabditis elegans,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10605753/,data\processed_text\Spaceflight Induces Strength Decline in Caenorhabd.txt,HTML_EXTRACTION
Metabolic model predictions enable targeted microbiome manipulation through precision prebiotics.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10846184/,data\processed_text\Metabolic model predictions enable targeted microb.txt,HTML_EXTRACTION
Transcriptomics analysis reveals molecular alterations underpinning spaceflight dermatology.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166967/,data\processed_text\Transcriptomics analysis reveals molecular alterat.txt,HTML_EXTRACTION
Identification and characterization of a skin microbiome on Caenorhabditis elegans suggests environmental microbes confer cuticle protection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11302229/,data\processed_text\Identification and characterization of a skin micr.txt,HTML_EXTRACTION
Protein kinase 2 of the giant sarcomeric protein UNC-89 regulates mitochondrial morphology and function,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11487192/,data\processed_text\Protein kinase 2 of the giant sarcomeric protein U.txt,HTML_EXTRACTION
New perspectives on viable microbial communities in low-biomass cleanroom environments,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3554398/,data\processed_text\New perspectives on viable microbial communities i.txt,HTML_EXTRACTION
Microbial existence in controlled habitats and their resistance to space conditions,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10370681/,data\processed_text\Microbial existence in controlled habitats and the.txt,HTML_EXTRACTION
Microbiomes of the dust particles collected from the International Space Station and Spacecraft assembly facilities,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4624184/,data\processed_text\Microbiomes of the dust particles collected from t.txt,HTML_EXTRACTION
"Draft genome sequences of two Aspergillus fumigatus strains, isolated from the International Space Station",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4945788/,data\processed_text\Draft genome sequences of two Aspergillus fumigatu.txt,HTML_EXTRACTION
Characterization of Aspergillus fumigatus isolates from air and surfaces of the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9116463/,data\processed_text\Characterization of Aspergillus fumigatus isolates.txt,HTML_EXTRACTION
Draft genome sequences of biosafety level 2 opportunistic pathogens isolated from the environmental surfaces of the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5201052/,data\processed_text\Draft genome sequences of biosafety level 2 opport.txt,HTML_EXTRACTION
Draft Genome Sequences of Several Fungal Strains Selected for Exposure to Microgravity at the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5391430/,data\processed_text\Draft Genome Sequences of Several Fungal Strains S.txt,HTML_EXTRACTION
Human presence impacts fungal diversity of inflated lunar/Mars analog habitat.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5504618/,data\processed_text\Human presence impacts fungal diversity of inflate.txt,HTML_EXTRACTION
Whole metagenome profiles of particulates collected from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5580210/,data\processed_text\Whole metagenome profiles of particulates collecte.txt,HTML_EXTRACTION
Microbial Characteristics of ISS Environmental Surfaces,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8421509/,data\processed_text\Microbial Characteristics of ISS Environmental Sur.txt,HTML_EXTRACTION
"Draft Genome Sequences from a Novel Clade of Bacillus cereus Sensu Lato Strains, Isolated from the International Space Station.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5552977/,data\processed_text\Draft Genome Sequences from a Novel Clade of Bacil.txt,HTML_EXTRACTION
Draft Genome Sequences of Acinetobacter and Bacillus Strains Isolated from Spacecraft-Associated Surfaces,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5805884/,data\processed_text\Draft Genome Sequences of Acinetobacter and Bacill.txt,HTML_EXTRACTION
KatharoSeq enables high-throughput microbiome analysis from low-biomass samples,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5864415/,data\processed_text\KatharoSeq enables highthroughput microbiome analy.txt,HTML_EXTRACTION
Draft genome sequence of a clinical isolate of Fusarium fujikuroi isolated from a male patient with acute myeloid leukemia.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6013642/,data\processed_text\Draft genome sequence of a clinical isolate of Fus.txt,HTML_EXTRACTION
"Draft Genome Sequence of Solibacillus kalamii, Isolated from an Air Filter Aboard the International Space Station",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5578834/,data\processed_text\Draft Genome Sequence of Solibacillus kalamii Isol.txt,HTML_EXTRACTION
Detection of antimicrobial resistance genes associated with the International Space Station environmental surfaces,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9241228/,data\processed_text\Detection of antimicrobial resistance genes associ.txt,HTML_EXTRACTION
Draft genome sequences of two Fusarium oxysporum isolates cultured from infected Zinnia hybrida plants grown on the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5958250/,data\processed_text\Draft genome sequences of two Fusarium oxysporum i.txt,HTML_EXTRACTION
Characterization of Aspergillus niger Isolated from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7326050/,data\processed_text\Characterization of Aspergillus niger Isolated fro.txt,HTML_EXTRACTION
Multi-drug resistant Enterobacter bugandensis species isolated from the International Space Station and comparative genomic analyses with human pathogenic strains,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6251167/,data\processed_text\Multidrug resistant Enterobacter bugandensis speci.txt,HTML_EXTRACTION
Succession and persistence of microbial communities and antimicrobial resistance genes associated with International Space Station environmental surfaces,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6280456/,data\processed_text\Succession and persistence of microbial communitie.txt,HTML_EXTRACTION
"International Space Station conditions alter genomics, proteomics, and metabolomics in Aspergillus nidulans.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9098231/,data\processed_text\International Space Station conditions alter genom.txt,HTML_EXTRACTION
Proteomic characterization of Aspergillus fumigatus isolated from air and surfaces of the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9116463/,data\processed_text\Proteomic characterization of Aspergillus fumigatu.txt,HTML_EXTRACTION
Genomic Characterization and Virulence Potential of Two Fusarium oxysporum Isolates Cultured from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6426649/,data\processed_text\Genomic Characterization and Virulence Potential o.txt,HTML_EXTRACTION
Characterization of the total and viable bacterial and fungal communities associated with the International Space Station surfaces.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6452512/,data\processed_text\Characterization of the total and viable bacterial.txt,HTML_EXTRACTION
Proteomic and Metabolomic Characteristics of Extremophilic Fungi Under Simulated Mars Conditions.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6529585/,data\processed_text\Proteomic and Metabolomic Characteristics of Extre.txt,HTML_EXTRACTION
MetaMiner: A Scalable Peptidogenomics Approach for Discovery of Ribosomal Peptide Natural Products with Blind Modifications from Microbial Communities,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6952069/,data\processed_text\MetaMiner A Scalable Peptidogenomics Approach for .txt,HTML_EXTRACTION
Draft Genome Sequences of Sphingomonas Species Associated with the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7303416/,data\processed_text\Draft Genome Sequences of Sphingomonas Species Ass.txt,HTML_EXTRACTION
Draft Genome Sequences of Tremellomycetes Strains Isolated from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7317102/,data\processed_text\Draft Genome Sequences of Tremellomycetes Strains .txt,HTML_EXTRACTION
Draft Genome Sequences of Rhodotorula mucilaginosa Strains Isolated from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7393961/,data\processed_text\Draft Genome Sequences of Rhodotorula mucilaginosa.txt,HTML_EXTRACTION
Draft Genome Sequences of Enterobacteriales Strains Isolated from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7484075/,data\processed_text\Draft Genome Sequences of Enterobacteriales Strain.txt,HTML_EXTRACTION
Draft Genome Sequences of Lactobacillales Isolated from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7516158/,data\processed_text\Draft Genome Sequences of Lactobacillales Isolated.txt,HTML_EXTRACTION
Draft Genome Sequences of Klebsiella Species Isolated from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7561690/,data\processed_text\Draft Genome Sequences of Klebsiella Species Isola.txt,HTML_EXTRACTION
Draft Genome Sequences of Bacillaceae Strains Isolated from the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7595942/,data\processed_text\Draft Genome Sequences of Bacillaceae Strains Isol.txt,HTML_EXTRACTION
Assessing the risk of transfer of microorganisms at the International Space Station due to cargo delivery by commercial resupply vehicles,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7677455/,data\processed_text\Assessing the risk of transfer of microorganisms a.txt,HTML_EXTRACTION
"Methylobacterium ajmalii sp. nov., isolated from the International Space Station",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8005752/,data\processed_text\Methylobacterium ajmalii sp nov isolated from the .txt,HTML_EXTRACTION
Draft Genome Sequences of Aspergillus and Penicillium Species Isolated from the International Space Station and Crew Resupply Vehicle Capsule,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8104057/,data\processed_text\Draft Genome Sequences of Aspergillus and Penicill.txt,HTML_EXTRACTION
Advances in Space Microbiology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12034939/,data\processed_text\Advances in Space Microbiology.txt,HTML_EXTRACTION
Effects of simulated microgravity on the proteome and secretome of the polyextremotolerant black fungus Knufia chersonesos.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8012687/,data\processed_text\Effects of simulated microgravity on the proteome .txt,HTML_EXTRACTION
Draft Genome Sequences of Various Bacterial Phyla Isolated from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8086211/,data\processed_text\Draft Genome Sequences of Various Bacterial Phyla .txt,HTML_EXTRACTION
Evaluating the lettuce metatranscriptome with MinION sequencing for future spaceflight food production applications,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8211661/,data\processed_text\Evaluating the lettuce metatranscriptome with MinI.txt,HTML_EXTRACTION
Investigation of Spaceflight Induced Changes to Astronaut Microbiomes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11988970/,data\processed_text\Investigation of Spaceflight Induced Changes to As.txt,HTML_EXTRACTION
Genomic Characterization of Potential Plant Growth-Promoting Features of Sphingomonas Strains Isolated from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8754149/,data\processed_text\Genomic Characterization of Potential Plant Growth.txt,HTML_EXTRACTION
"Genomic Characterization of the Titan-like Cell Producing Naganishia tulchinskyi, the First Novel Eukaryote Isolated from the International Space Station",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8875396/,data\processed_text\Genomic Characterization of the Titanlike Cell Pro.txt,HTML_EXTRACTION
Metabolic modeling of the International Space Station microbiome reveals key microbial interactions.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9258157/,data\processed_text\Metabolic modeling of the International Space Stat.txt,HTML_EXTRACTION
"Microbial Burden Estimation of Food Items, Built Environments, and the International Space Station Using Film Media",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9503880/,data\processed_text\Microbial Burden Estimation of Food Items Built En.txt,HTML_EXTRACTION
Multidrug-resistant Acinetobacter pittii is adapting to and exhibiting potential succession aboard the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9743659/,data\processed_text\Multidrugresistant Acinetobacter pittii is adaptin.txt,HTML_EXTRACTION
Characterization of metagenome-assembled genomes from the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10233975/,data\processed_text\Characterization of metagenomeassembled genomes fr.txt,HTML_EXTRACTION
Comparative genomic analysis of Cohnella hashimotonis sp. nov. isolated from the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10308117/,data\processed_text\Comparative genomic analysis of Cohnella hashimoto.txt,HTML_EXTRACTION
Genomic analysis reveals the presence of emerging pathogenic Klebsiella lineages aboard the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10715203/,data\processed_text\Genomic analysis reveals the presence of emerging .txt,HTML_EXTRACTION
"Phylogenomics, phenotypic, and functional traits of five novel (Earth-derived) bacterial species isolated from the International Space Station and their prevalence in metagenomes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10628120/,data\processed_text\Phylogenomics phenotypic and functional traits of .txt,HTML_EXTRACTION
"Genomic, functional, and metabolic enhancements in multidrug-resistant Enterobacter bugandensis facilitating its persistence and succession in the International Space Station",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10960378/,data\processed_text\Genomic functional and metabolic enhancements in m.txt,HTML_EXTRACTION
"Phylogenomics, phenotypic, and functional traits of five novel (Earth-derived) bacterial species isolated from the International Space Station and their prevalence in metagenomes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10628120/,data\processed_text\Phylogenomics phenotypic and functional traits of .txt,HTML_EXTRACTION
Adaptation to space conditions of novel bacterial species isolated from the International Space Station revealed by functional gene annotations and comparative genome analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11451251/,data\processed_text\Adaptation to space conditions of novel bacterial .txt,HTML_EXTRACTION
Spatial regulation of a common precursor from two distinct genes generates metabolite diversity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5523082/,data\processed_text\Spatial regulation of a common precursor from two .txt,HTML_EXTRACTION
Recent advances in the genome mining of Aspergillus secondary metabolites (covering 2012‚Äì2018).,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6590338/,data\processed_text\Recent advances in the genome mining of Aspergillu.txt,HTML_EXTRACTION
Cortical thinning and structural bone changes in non-human primates after single-fraction whole-chest irradiation.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6036641/,data\processed_text\Cortical thinning and structural bone changes in n.txt,HTML_EXTRACTION
Knee and Hip Joint Cartilage Damage from Combined Spaceflight Hazards of Low-Dose Radiation Less than 1 Gy and Prolonged Hindlimb Unloading.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6599637/,data\processed_text\Knee and Hip Joint Cartilage Damage from Combined .txt,HTML_EXTRACTION
The individual and combined effects of spaceflight radiation and microgravity on biologic systems and functional outcomes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8274610/,data\processed_text\The individual and combined effects of spaceflight.txt,HTML_EXTRACTION
Spaceflight and hind limb unloading induces an arthritic phenotype in knee articular cartilage and menisci of rodents,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8131644/,data\processed_text\Spaceflight and hind limb unloading induces an art.txt,HTML_EXTRACTION
Œ±Klotho decreases after reduced weight-bearing from both spaceflight and hindlimb unloading,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9163032/,data\processed_text\ŒKlotho decreases after reduced weightbearing from.txt,HTML_EXTRACTION
Prolonged exposure to particulate chromate inhibits RAD51 nuclear import mediator proteins.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5568470/,data\processed_text\Prolonged exposure to particulate chromate inhibit.txt,HTML_EXTRACTION
"Transcriptomics, NF-Œ∫B Pathway, and Their Potential Spaceflight-Related Health Consequences.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5485990/,data\processed_text\Transcriptomics NFŒB Pathway and Their Potential S.txt,HTML_EXTRACTION
Interplay of space radiation and microgravity in DNA damage and DNA damage response.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5460239/,data\processed_text\Interplay of space radiation and microgravity in D.txt,HTML_EXTRACTION
"Synergistic Effects of Weightlessness, Isoproterenol, and Radiation on DNA Damage Response and Cytokine Production in Immune Cells",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6275019/,data\processed_text\Synergistic Effects of Weightlessness Isoprotereno.txt,HTML_EXTRACTION
Transcriptome and proteome responses in RNAlater preserved tissue of Arabidopsis thaliana.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5397022/,data\processed_text\Transcriptome and proteome responses in RNAlater p.txt,HTML_EXTRACTION
Spaceflight induces novel regulatory responses in Arabidopsis seedling as revealed by combined proteomic and transcriptomic analyses.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7251690/,data\processed_text\Spaceflight induces novel regulatory responses in .txt,HTML_EXTRACTION
Mitigation and use of biofilms in space for the benefit of human space exploration,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10284894/,data\processed_text\Mitigation and use of biofilms in space for the be.txt,HTML_EXTRACTION
Toward sustainable space exploration: A roadmap for harnessing the power of microorganisms.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10030976/,data\processed_text\Toward sustainable space exploration A roadmap for.txt,HTML_EXTRACTION
Longitudinal characterization of multispecies microbial populations recovered from spaceflight potable water,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8421509/,data\processed_text\Longitudinal characterization of multispecies micr.txt,HTML_EXTRACTION
Designing a Novel Monitoring Approach for the Effects of Space Travel on Astronauts‚Äô Health,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9964234/,data\processed_text\Designing a Novel Monitoring Approach for the Effe.txt,HTML_EXTRACTION
"Draft genome sequence of Sphingomonas paucimobilis strain Sph5, isolated from tap water filtration membrane",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10793275/,data\processed_text\Draft genome sequence of Sphingomonas paucimobilis.txt,HTML_EXTRACTION
Overexpression of CupB5 activates alginate overproduction in Pseudomonas aeruginosa by a novel AlgW-dependent mechanism,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4116675/,data\processed_text\Overexpression of CupB5 activates alginate overpro.txt,HTML_EXTRACTION
Burn injury-associated MHCII(+) immune cell accumulation around lymphatic vessels of the mesentery and increased lymphatic endothelial permeability are blocked by doxycycline treatment.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5810432/,data\processed_text\Burn injuryassociated MHCII immune cell accumulati.txt,HTML_EXTRACTION
CubeSats for microbiology and astrobiology research,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10261121/,data\processed_text\CubeSats for microbiology and astrobiology researc.txt,HTML_EXTRACTION
In situ resource utilisation: The potential for space biomining,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8739323/,data\processed_text\In situ resource utilisation The potential for spa.txt,HTML_EXTRACTION
"Simulated micro-, lunar, and Martian gravities on Earth‚Äîeffects on Escherichia coli growth, phenotype, and sensitivity to antibiotics.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9502502/,data\processed_text\Simulated micro lunar and Martian gravities on Ear.txt,HTML_EXTRACTION
Biofilm formation of Pseudomonas aeruginosa in spaceflight is minimized on lubricant impregnated surfaces.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10432549/,data\processed_text\Biofilm formation of Pseudomonas aeruginosa in spa.txt,HTML_EXTRACTION
Competitive Growth Assay of Mutagenized Chlamydomonas reinhardtii Compatible With the International Space Station Veggie Plant Growth Chamber.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7261848/,data\processed_text\Competitive Growth Assay of Mutagenized Chlamydomo.txt,HTML_EXTRACTION
Spatial Characterization of Microbial Communities on Multi-Species Leafy Greens Grown Simultaneously in the Vegetable Production Systems on the International Space Station,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8537831/,data\processed_text\Spatial Characterization of Microbial Communities .txt,HTML_EXTRACTION
Response of Arabidopsis thaliana and Mizuna mustard seeds to simulated space radiation exposures.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8879990/,data\processed_text\Response of Arabidopsis thaliana and Mizuna mustar.txt,HTML_EXTRACTION
Editorial: Revisiting the limits of plant life - plant adaptations to extreme terrestrial environments relating to astrobiology and space biology.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10472590/,data\processed_text\Editorial Revisiting the limits of plant life  pla.txt,HTML_EXTRACTION
Metagenomic interrogation of urban Superfund site reveals antimicrobial resistance reservoir and bioremediation potential.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11999716/,data\processed_text\Metagenomic interrogation of urban Superfund site .txt,HTML_EXTRACTION
"In situ monitoring of barrier function on-chip via automated, non-invasive luminescence sensing.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11969330/,data\processed_text\In situ monitoring of barrier function onchip via .txt,HTML_EXTRACTION
37-day microgravity exposure in 16-week female C57BL/6J mice is associated with bone loss specific to weight-bearing skeletal sites.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11940681/,data\processed_text\37day microgravity exposure in 16week female C57BL.txt,HTML_EXTRACTION
Effects of Space Flight on Inflammasome Activation in the Brain of Mice.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11941215/,data\processed_text\Effects of Space Flight on Inflammasome Activation.txt,HTML_EXTRACTION
Immunization induces inflammation in the mouse heart during spaceflight.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11892206/,data\processed_text\Immunization induces inflammation in the mouse hea.txt,HTML_EXTRACTION
Analyzing the relationship between gene expression and phenotype in space-flown mice using a causal inference machine learning ensemble.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11748630/,data\processed_text\Analyzing the relationship between gene expression.txt,HTML_EXTRACTION
Sex-specific cardiovascular adaptations to simulated microgravity in Sprague-Dawley rats,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11659408/,data\processed_text\Sexspecific cardiovascular adaptations to simulate.txt,HTML_EXTRACTION
NASA open science data repository: Open science for life in space.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11701653/,data\processed_text\NASA open science data repository Open science for.txt,HTML_EXTRACTION
Artificial gravity attenuates the transcriptomic response to spaceflight in the optic nerve and retina,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11593819/,data\processed_text\Artificial gravity attenuates the transcriptomic r.txt,HTML_EXTRACTION
Effect of simulated cosmic radiation on cytomegalovirus reactivation and lytic replication.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11477029/,data\processed_text\Effect of simulated cosmic radiation on cytomegalo.txt,HTML_EXTRACTION
Protein kinase 2 of the giant sarcomeric protein UNC-89 regulates mitochondrial morphology and function.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11487192/,data\processed_text\Protein kinase 2 of the giant sarcomeric protein U.txt,HTML_EXTRACTION
To boldly go where no microRNAs have gone before: Spaceflight impact on risk for small-for-gestational-age infants.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11484870/,data\processed_text\To boldly go where no microRNAs have gone before S.txt,HTML_EXTRACTION
Adaptation to space conditions of novel bacterial species isolated from the International Space Station revealed by functional gene annotations and comparative genome analysis.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11451251/,data\processed_text\Adaptation to space conditions of novel bacterial .txt,HTML_EXTRACTION
Celebrating 30 years of access to NASA space life sciences data.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11403809/,data\processed_text\Celebrating 30 years of access to NASA space life .txt,HTML_EXTRACTION
Predicting how varying moisture conditions impact the microbiome of dust collected from the International Space Station.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11386075/,data\processed_text\Predicting how varying moisture conditions impact .txt,HTML_EXTRACTION
Spaceflight alters host-gut microbiota interactions.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11362537/,data\processed_text\Spaceflight alters hostgut microbiota interactions.txt,HTML_EXTRACTION
Discoveries from human stem cell research in space that are relevant to advancing cellular therapies on Earth.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11339457/,data\processed_text\Discoveries from human stem cell research in space.txt,HTML_EXTRACTION
Simulated microgravity impairs human NK [natural killer] cell cytotoxic activity against space radiation-relevant leukemic cells.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11324864/,data\processed_text\Simulated microgravity impairs human NK natural ki.txt,HTML_EXTRACTION
Simulated microgravity alters gene regulation linked to immunity and cardiovascular disease.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11353732/,data\processed_text\Simulated microgravity alters gene regulation link.txt,HTML_EXTRACTION
Spaceflight increases sarcoplasmic reticulum Ca2+ leak and this cannot be counteracted with BuOE treatment,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11271499/,data\processed_text\Spaceflight increases sarcoplasmic reticulum Ca2 l.txt,HTML_EXTRACTION
